Unnamed: 0,GENE,MUTATION_REMARK,GENOMIC_MUTATION_ID,FUSION_ID,MUTATION_AA_SYNTAX,DISEASE,ACTIONABILITY_RANK,DEVELOPMENT_STATUS,DRUG_COMBINATION,TESTING_REQUIRED,TRIAL_STATUS,TRIAL_ID,TRIAL_NAME,COMPLETION_STATUS,TRIAL_PRIMARY_COMPLETION_DATE,PATIENT_PRESCREENING,RESULTS_AVAILABILITY,PROGRESSION_REMARK,SOURCE_TYPE,SOURCE,TREATMENT_HISTORY,PATIENT_AGE,PRIMARY_OUTCOME_MEASURE,NUMBER_OF_PATIENTS,TREATED_NUMBER,CONTROL_NUMBER,CONTROL_TREATMENT,ORR_TREAT,ORR_CON,ORR_CI,ORR_PVAL,DOR_TREAT,DOR_CON,DOR_CI,DOR_PVAL,PFS_TREAT,PFS_CON,PFS_HR,PFS_CI,PFS_PVAL,TTP_TREAT,TTP_CON,TTP_HR,TTP_CI,TTP_PVAL,DCR_TREAT,DCR_CON,DCR_PVAL,OS_TREAT,OS_CON,OS_HR,OS_CI,OS_PVAL,OBJ_RR_TREAT,CR_COUNT,PR_COUNT,SD_COUNT,RFS_TREAT,RFS_CON,RFS_HR,RFS_CI,RFS_PVAL,BLOOD_RESPONSE,RESPONSE_VALUE,TIMEPOINT,CLASSIFICATION_ID,LAST_UPDATED,COSMIC_PHENOTYPE_ID,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC
12165.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12166.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12167.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12168.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12169.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12170.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12171.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12172.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12173.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12174.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12175.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12176.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12177.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12178.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12179.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12180.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12181.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12182.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12183.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12184.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12185.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12186.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12187.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12188.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12189.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12190.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12191.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12192.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12193.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12194.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12195.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12196.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12197.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12198.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12199.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12200.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12201.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12202.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12203.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12204.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12205.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12206.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12207.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12208.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12209.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 3,Bevacizumab,,Completed,NCT00109070,,,,No,Yes,Response not correlated with mutation status,1.0,19144677,Untreated,,Unknown,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2022Nov28,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12265.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 4,Bevacizumab,,Unknown,,,,,Yes,Yes,Response not correlated with mutation status,1.0,29085005,,,Unknown,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2021May18,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
12266.0,KRAS,KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,2.0,Phase 4,Bevacizumab,,Unknown,,,,,Yes,Yes,Response not correlated with mutation status,1.0,29085005,,,Unknown,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28864826,2021May18,COSO28864826,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS
