Unnamed: 0,GENE,MUTATION_REMARK,GENOMIC_MUTATION_ID,FUSION_ID,MUTATION_AA_SYNTAX,DISEASE,ACTIONABILITY_RANK,DEVELOPMENT_STATUS,DRUG_COMBINATION,TESTING_REQUIRED,TRIAL_STATUS,TRIAL_ID,TRIAL_NAME,COMPLETION_STATUS,TRIAL_PRIMARY_COMPLETION_DATE,PATIENT_PRESCREENING,RESULTS_AVAILABILITY,PROGRESSION_REMARK,SOURCE_TYPE,SOURCE,TREATMENT_HISTORY,PATIENT_AGE,PRIMARY_OUTCOME_MEASURE,NUMBER_OF_PATIENTS,TREATED_NUMBER,CONTROL_NUMBER,CONTROL_TREATMENT,ORR_TREAT,ORR_CON,ORR_CI,ORR_PVAL,DOR_TREAT,DOR_CON,DOR_CI,DOR_PVAL,PFS_TREAT,PFS_CON,PFS_HR,PFS_CI,PFS_PVAL,TTP_TREAT,TTP_CON,TTP_HR,TTP_CI,TTP_PVAL,DCR_TREAT,DCR_CON,DCR_PVAL,OS_TREAT,OS_CON,OS_HR,OS_CI,OS_PVAL,OBJ_RR_TREAT,CR_COUNT,PR_COUNT,SD_COUNT,RFS_TREAT,RFS_CON,RFS_HR,RFS_CI,RFS_PVAL,BLOOD_RESPONSE,RESPONSE_VALUE,TIMEPOINT,CLASSIFICATION_ID,LAST_UPDATED,COSMIC_PHENOTYPE_ID,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC
13444.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13445.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13446.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13447.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13448.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13449.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13450.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13451.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13452.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13453.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13454.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01441596,,PCD,2014Feb01,Overexpression,Yes,CNSN 12w 30.0 v 41.9%,4.0,NCT01441596,Previously-treated,,No CNS progression,83.0,40.0,43.0,Physician's choice,,,,,,,,,2.75,4.25,,,,,,,,,,,,13.32,12.02,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13455.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13456.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13457.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13458.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13459.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13460.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13461.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13462.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13463.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13464.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13465.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13466.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13467.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01325428,,PCD,2014Nov01,Overexpression,Yes,,4.0,NCT01325428,,,"Disease control rate, Clinical benefit rate",26.0,26.0,,,31.0,,14-52,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13468.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13469.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13470.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13471.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13472.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13473.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13474.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13475.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13476.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13477.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
13478.0,ERBB2,ERBB2_unspecified,,,,breast / carcinoma / NS,2.0,Phase 2,Afatinib,,Completed,NCT01271725,LUX-Breast 2,PCD,2017Mar13,Overexpression,Yes,,8.0,https://www.clinicaltrialsregister.eu/ctr-search/trial/2010-021945-29/results,Previously-treated,,,74.0,74.0,,,18.0,,10-28,,5.54,,2.80-8.32,,2.83,,,2.37-4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO28394862,2022Nov28,COSO28394862,breast,NS,NS,NS,carcinoma,NS,NS,NS
